datetime,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
17/12/2006 21:30:00,17/12/2006,21:30:00,3.096,0.28,239.79,12.8,0,2,17.0
17/12/2006 21:36:00,17/12/2006,21:36:00,3.108,0.312,241.4,12.8,0,1,17.0
17/12/2006 21:42:00,17/12/2006,21:42:00,3.086,0.38,239.01,13,0,1,18.0
17/12/2006 21:48:00,17/12/2006,21:48:00,2.824,0.142,237.35,11.8,0,1,17.0
17/12/2006 21:54:00,17/12/2006,21:54:00,2.614,0.18,240.99,10.8,0,1,18.0
17/12/2006 22:00:00,17/12/2006,22:00:00,2.69,0.31,239.17,11.2,0,1,18.0
17/12/2006 22:06:00,17/12/2006,22:06:00,2.69,0.304,238.92,11.2,0,1,18.0
17/12/2006 22:12:00,17/12/2006,22:12:00,1.656,0.326,241.78,7,0,1,0.0
17/12/2006 22:18:00,17/12/2006,22:18:00,1.714,0.414,239.18,7.4,0,1,0.0
17/12/2006 22:24:00,17/12/2006,22:24:00,1.66,0.308,241.47,7,0,0,0.0
17/12/2006 22:30:00,17/12/2006,22:30:00,1.542,0.144,241.22,6.4,0,0,0.0
17/12/2006 22:36:00,17/12/2006,22:36:00,1.754,0.072,242.49,7.2,0,0,0.0
17/12/2006 22:42:00,17/12/2006,22:42:00,0.818,0.084,245.07,3.4,0,0,0.0
17/12/2006 22:48:00,17/12/2006,22:48:00,0.902,0.222,245.13,3.8,0,0,0.0
17/12/2006 22:54:00,17/12/2006,22:54:00,0.9,0.202,245.37,3.8,0,0,0.0
17/12/2006 23:00:00,17/12/2006,23:00:00,1.116,0.344,245.22,4.8,0,0,0.0
17/12/2006 23:06:00,17/12/2006,23:06:00,0.566,0.284,246.65,2.6,0,0,0.0
17/12/2006 23:12:00,17/12/2006,23:12:00,0.498,0.182,247.92,2,0,0,0.0
17/12/2006 23:18:00,17/12/2006,23:18:00,0.29,0,245.95,1.2,0,0,0.0
17/12/2006 23:24:00,17/12/2006,23:24:00,0.382,0.156,245.61,1.6,0,2,0.0
17/12/2006 23:30:00,17/12/2006,23:30:00,0.47,0.292,244.69,2.2,0,2,0.0
17/12/2006 23:36:00,17/12/2006,23:36:00,0.378,0.266,246.03,1.8,0,2,0.0
17/12/2006 23:42:00,17/12/2006,23:42:00,0.454,0.382,246.81,2.4,0,1,0.0
17/12/2006 23:48:00,17/12/2006,23:48:00,0.442,0.374,245.99,2.2,0,2,0.0
17/12/2006 23:54:00,17/12/2006,23:54:00,0.284,0.134,245.61,1.2,0,2,0.0
18/12/2006 0:00:00,18/12/2006,0:00:00,0.278,0.126,246.17,1.2,0,2,0.0
18/12/2006 0:06:00,18/12/2006,0:06:00,0.204,0,245.22,0.8,0,0,0.0
18/12/2006 0:12:00,18/12/2006,0:12:00,0.306,0.136,245.51,1.4,0,0,0.0
18/12/2006 0:18:00,18/12/2006,0:18:00,0.3,0.138,245.86,1.4,0,0,0.0
18/12/2006 0:24:00,18/12/2006,0:24:00,0.372,0.236,244.02,1.8,0,0,0.0
18/12/2006 0:30:00,18/12/2006,0:30:00,0.366,0.234,243.6,1.8,0,0,0.0
18/12/2006 0:36:00,18/12/2006,0:36:00,0.202,0,243.71,0.8,0,0,0.0
18/12/2006 0:42:00,18/12/2006,0:42:00,0.204,0,243.88,0.8,0,0,0.0
18/12/2006 0:48:00,18/12/2006,0:48:00,0.3,0.1,244.15,1.4,0,0,0.0
18/12/2006 0:54:00,18/12/2006,0:54:00,0.3,0.128,243.98,1.4,0,0,0.0
18/12/2006 1:00:00,18/12/2006,1:00:00,0.296,0.13,244.05,1.2,0,0,0.0
18/12/2006 1:06:00,18/12/2006,1:06:00,0.372,0.232,243.46,1.8,0,0,0.0
18/12/2006 1:12:00,18/12/2006,1:12:00,0.274,0.096,243.19,1.2,0,0,0.0
18/12/2006 1:18:00,18/12/2006,1:18:00,0.292,0.116,243.65,1.2,0,1,0.0
18/12/2006 1:24:00,18/12/2006,1:24:00,0.284,0.112,243.11,1.2,0,1,0.0
18/12/2006 1:30:00,18/12/2006,1:30:00,0.374,0.246,242.29,1.8,0,2,0.0
18/12/2006 1:36:00,18/12/2006,1:36:00,0.37,0.258,244.38,1.8,0,1,0.0
18/12/2006 1:42:00,18/12/2006,1:42:00,0.298,0.134,244.82,1.4,0,0,0.0
18/12/2006 1:48:00,18/12/2006,1:48:00,0.28,0.096,243.36,1.2,0,0,0.0
18/12/2006 1:54:00,18/12/2006,1:54:00,0.276,0.096,243.61,1.2,0,0,0.0
18/12/2006 2:00:00,18/12/2006,2:00:00,0.21,0,244.2,0.8,0,0,0.0
18/12/2006 2:06:00,18/12/2006,2:06:00,0.312,0.146,247.33,1.4,0,0,0.0
18/12/2006 2:12:00,18/12/2006,2:12:00,0.304,0.142,246.49,1.4,0,0,0.0
18/12/2006 2:18:00,18/12/2006,2:18:00,0.304,0.144,247.19,1.4,0,0,0.0
18/12/2006 2:24:00,18/12/2006,2:24:00,0.21,0,247.03,0.8,0,0,0.0
18/12/2006 2:30:00,18/12/2006,2:30:00,0.286,0.106,245.8,1.2,0,0,0.0
18/12/2006 2:36:00,18/12/2006,2:36:00,0.26,0.076,246.11,1.2,0,0,0.0
18/12/2006 2:42:00,18/12/2006,2:42:00,0.308,0.138,245.98,1.4,0,0,0.0
18/12/2006 2:48:00,18/12/2006,2:48:00,0.304,0.144,247.22,1.4,0,0,0.0
18/12/2006 2:54:00,18/12/2006,2:54:00,0.304,0.146,247.73,1.4,0,0,0.0
18/12/2006 3:00:00,18/12/2006,3:00:00,0.21,0,247.42,0.8,0,0,0.0
18/12/2006 3:06:00,18/12/2006,3:06:00,0.296,0.124,245.94,1.2,0,1,0.0
18/12/2006 3:12:00,18/12/2006,3:12:00,0.368,0.232,245.73,1.8,0,2,0.0
18/12/2006 3:18:00,18/12/2006,3:18:00,0.448,0.358,244.59,2.2,0,2,0.0
18/12/2006 3:24:00,18/12/2006,3:24:00,0.38,0.276,247.49,1.8,0,1,0.0
18/12/2006 3:30:00,18/12/2006,3:30:00,0.298,0.134,245.05,1.4,0,0,0.0
18/12/2006 3:36:00,18/12/2006,3:36:00,0.206,0,245.39,0.8,0,0,0.0
18/12/2006 3:42:00,18/12/2006,3:42:00,0.21,0,247.08,0.8,0,0,0.0
18/12/2006 3:48:00,18/12/2006,3:48:00,0.206,0,245.04,0.8,0,0,0.0
18/12/2006 3:54:00,18/12/2006,3:54:00,0.384,0.246,245.92,1.8,0,0,0.0
18/12/2006 4:00:00,18/12/2006,4:00:00,0.378,0.248,246.08,1.8,0,0,0.0
18/12/2006 4:06:00,18/12/2006,4:06:00,0.272,0.094,245.9,1.2,0,0,0.0
18/12/2006 4:12:00,18/12/2006,4:12:00,0.21,0,247.11,0.8,0,0,0.0
18/12/2006 4:18:00,18/12/2006,4:18:00,1.358,0,245.95,5.4,0,0,20.0
18/12/2006 4:24:00,18/12/2006,4:24:00,1.41,0.118,243.9,5.8,0,0,18.0
18/12/2006 4:30:00,18/12/2006,4:30:00,1.398,0.118,244.06,5.6,0,0,18.0
18/12/2006 4:36:00,18/12/2006,4:36:00,1.394,0.118,244.05,5.6,0,0,19.0
18/12/2006 4:42:00,18/12/2006,4:42:00,1.394,0.094,245.79,5.6,0,0,18.0
18/12/2006 4:48:00,18/12/2006,4:48:00,1.304,0,244.3,5.2,0,0,19.0
18/12/2006 4:54:00,18/12/2006,4:54:00,1.332,0,247,5.4,0,0,19.0
18/12/2006 5:00:00,18/12/2006,5:00:00,0.396,0.266,245.82,1.8,0,1,0.0
18/12/2006 5:06:00,18/12/2006,5:06:00,0.384,0.26,244.75,1.8,0,1,0.0
18/12/2006 5:12:00,18/12/2006,5:12:00,0.374,0.258,244.27,1.8,0,1,0.0
18/12/2006 5:18:00,18/12/2006,5:18:00,0.28,0.122,245.23,1.2,0,1,0.0
18/12/2006 5:24:00,18/12/2006,5:24:00,0.282,0.1,244.58,1.2,0,0,0.0
18/12/2006 5:30:00,18/12/2006,5:30:00,0.26,0.05,245.44,1.2,0,0,0.0
18/12/2006 5:36:00,18/12/2006,5:36:00,0.314,0.138,245.76,1.4,0,0,0.0
18/12/2006 5:42:00,18/12/2006,5:42:00,0.298,0.134,245.24,1.4,0,0,0.0
18/12/2006 5:48:00,18/12/2006,5:48:00,0.208,0,246.08,0.8,0,0,0.0
18/12/2006 5:54:00,18/12/2006,5:54:00,0.212,0,245.68,0.8,0,0,0.0
18/12/2006 6:00:00,18/12/2006,6:00:00,0.214,0,246.56,0.8,0,0,0.0
18/12/2006 6:06:00,18/12/2006,6:06:00,0.39,0.242,244.86,1.8,0,0,0.0
18/12/2006 6:12:00,18/12/2006,6:12:00,0.38,0.244,245.4,1.8,0,0,0.0
18/12/2006 6:18:00,18/12/2006,6:18:00,0.3,0.124,245.34,1.4,0,0,0.0
18/12/2006 6:24:00,18/12/2006,6:24:00,0.218,0,248.32,0.8,0,0,0.0
18/12/2006 6:30:00,18/12/2006,6:30:00,0.21,0,245.36,0.8,0,0,0.0
18/12/2006 6:36:00,18/12/2006,6:36:00,0.24,0,246.31,1.2,0,0,0.0
18/12/2006 6:42:00,18/12/2006,6:42:00,0.31,0.14,246.27,1.4,0,0,0.0
18/12/2006 6:48:00,18/12/2006,6:48:00,4.816,0.104,240.36,20,0,0,0.0
18/12/2006 6:54:00,18/12/2006,6:54:00,2.782,0.14,243.41,11.6,0,0,0.0
18/12/2006 7:00:00,18/12/2006,7:00:00,0.684,0.156,245.95,2.8,0,1,0.0
18/12/2006 7:06:00,18/12/2006,7:06:00,0.67,0.148,243.73,2.8,0,1,0.0
18/12/2006 7:12:00,18/12/2006,7:12:00,0.846,0.302,243.19,3.6,0,1,0.0
18/12/2006 7:18:00,18/12/2006,7:18:00,0.85,0.286,243.24,3.6,0,1,0.0
18/12/2006 7:24:00,18/12/2006,7:24:00,3.466,0.148,239.82,14.4,0,0,18.0
18/12/2006 7:30:00,18/12/2006,7:30:00,3.398,0,241.47,14,0,0,18.0
18/12/2006 7:36:00,18/12/2006,7:36:00,3.792,0.116,241.88,15.6,0,0,18.0
18/12/2006 7:42:00,18/12/2006,7:42:00,3.918,0.104,238.87,16.4,0,0,18.0
18/12/2006 7:48:00,18/12/2006,7:48:00,3.096,0.194,239.1,13.2,0,0,18.0
18/12/2006 7:54:00,18/12/2006,7:54:00,2.428,0.082,236.47,10.2,0,0,17.0
18/12/2006 8:00:00,18/12/2006,8:00:00,2.128,0.152,238.59,8.8,1,0,18.0
18/12/2006 8:06:00,18/12/2006,8:06:00,1.33,0,239.69,5.4,1,0,17.0
18/12/2006 8:12:00,18/12/2006,8:12:00,3.516,0.046,237.25,14.8,38,0,17.0
18/12/2006 8:18:00,18/12/2006,8:18:00,3.628,0.174,235.32,15.4,37,0,17.0
18/12/2006 8:24:00,18/12/2006,8:24:00,1.478,0.202,238.42,6.2,1,0,17.0
18/12/2006 8:30:00,18/12/2006,8:30:00,1.402,0.1,238.21,5.8,1,0,17.0
18/12/2006 8:36:00,18/12/2006,8:36:00,1.306,0,237.78,5.4,1,0,17.0
18/12/2006 8:42:00,18/12/2006,8:42:00,1.312,0,238.64,5.4,2,0,18.0
18/12/2006 8:48:00,18/12/2006,8:48:00,1.326,0,239.64,5.4,2,0,18.0
18/12/2006 8:54:00,18/12/2006,8:54:00,3.078,0.078,235.25,13.6,27,0,17.0
18/12/2006 9:00:00,18/12/2006,9:00:00,3.678,0.288,234.99,15.6,37,2,17.0
18/12/2006 9:06:00,18/12/2006,9:06:00,3.576,0.162,235.18,15.2,36,1,17.0
18/12/2006 9:12:00,18/12/2006,9:12:00,1.326,0.11,237.32,5.6,0,1,18.0
18/12/2006 9:18:00,18/12/2006,9:18:00,1.326,0.082,239.23,5.4,0,2,18.0
18/12/2006 9:24:00,18/12/2006,9:24:00,1.368,0.07,241,5.6,0,0,18.0
18/12/2006 9:30:00,18/12/2006,9:30:00,1.322,0.084,236.37,5.6,0,0,17.0
18/12/2006 9:36:00,18/12/2006,9:36:00,1.312,0.082,235.94,5.4,0,0,17.0
18/12/2006 9:42:00,18/12/2006,9:42:00,1.296,0,236.8,5.4,0,0,17.0
18/12/2006 9:48:00,18/12/2006,9:48:00,1.298,0.054,236.34,5.4,0,0,18.0
18/12/2006 9:54:00,18/12/2006,9:54:00,1.24,0,237.86,5.2,0,0,18.0
18/12/2006 10:00:00,18/12/2006,10:00:00,1.352,0.09,238.66,5.6,0,0,17.0
18/12/2006 10:06:00,18/12/2006,10:06:00,1.348,0.09,238.76,5.6,0,0,18.0
18/12/2006 10:12:00,18/12/2006,10:12:00,1.332,0.088,237.73,5.6,0,0,17.0
18/12/2006 10:18:00,18/12/2006,10:18:00,1.24,0,238.17,5.2,0,0,17.0
18/12/2006 10:24:00,18/12/2006,10:24:00,1.296,0,239.71,5.4,0,0,18.0
18/12/2006 10:30:00,18/12/2006,10:30:00,1.33,0.066,240.19,5.4,0,0,18.0
18/12/2006 10:36:00,18/12/2006,10:36:00,1.352,0.094,239.53,5.6,0,0,17.0
18/12/2006 10:42:00,18/12/2006,10:42:00,1.356,0.094,239.91,5.6,0,0,18.0
18/12/2006 10:48:00,18/12/2006,10:48:00,1.332,0.07,239.47,5.4,0,0,17.0
18/12/2006 10:54:00,18/12/2006,10:54:00,1.266,0,240.3,5.2,0,0,18.0
18/12/2006 11:00:00,18/12/2006,11:00:00,1.254,0,239.2,5.2,0,0,18.0
18/12/2006 11:06:00,18/12/2006,11:06:00,1.33,0.08,238.95,5.4,0,1,17.0
18/12/2006 11:12:00,18/12/2006,11:12:00,1.506,0.312,238.52,6.4,0,2,18.0
18/12/2006 11:18:00,18/12/2006,11:18:00,1.416,0.212,238.84,6,0,1,18.0
18/12/2006 11:24:00,18/12/2006,11:24:00,1.756,0.202,237.55,7.4,0,2,17.0
18/12/2006 11:30:00,18/12/2006,11:30:00,1.498,0,240.32,6.2,0,0,18.0
18/12/2006 11:36:00,18/12/2006,11:36:00,1.61,0.048,241.21,6.6,0,0,18.0
18/12/2006 11:42:00,18/12/2006,11:42:00,1.626,0.056,241.64,6.6,0,0,18.0
18/12/2006 11:48:00,18/12/2006,11:48:00,1.8,0.166,240.52,7.4,0,0,18.0
18/12/2006 11:54:00,18/12/2006,11:54:00,1.792,0.18,241.07,7.4,0,0,18.0
18/12/2006 12:00:00,18/12/2006,12:00:00,1.734,0.084,242.96,7,0,0,19.0
18/12/2006 12:06:00,18/12/2006,12:06:00,1.618,0.056,241.06,6.6,0,0,17.0
18/12/2006 12:12:00,18/12/2006,12:12:00,1.642,0,242.84,6.6,0,0,18.0
18/12/2006 12:18:00,18/12/2006,12:18:00,1.63,0,241.97,6.6,0,0,18.0
18/12/2006 12:24:00,18/12/2006,12:24:00,1.742,0.096,241.83,7.2,0,0,18.0
18/12/2006 12:30:00,18/12/2006,12:30:00,2.414,0.408,242.12,10.8,0,0,18.0
18/12/2006 12:36:00,18/12/2006,12:36:00,3.026,0.472,241.51,12.8,0,0,18.0
18/12/2006 12:42:00,18/12/2006,12:42:00,1.378,0,241.59,5.6,0,0,18.0
18/12/2006 12:48:00,18/12/2006,12:48:00,1.414,0,245.18,5.8,0,0,19.0
18/12/2006 12:54:00,18/12/2006,12:54:00,1.41,0,244.27,5.8,0,0,18.0
18/12/2006 13:00:00,18/12/2006,13:00:00,1.48,0.058,244.03,6,0,0,18.0
18/12/2006 13:06:00,18/12/2006,13:06:00,1.766,0.124,242.49,7.2,0,0,18.0
18/12/2006 13:12:00,18/12/2006,13:12:00,1.848,0.232,242.74,7.6,0,0,18.0
18/12/2006 13:18:00,18/12/2006,13:18:00,1.838,0.222,243.27,7.6,0,1,18.0
18/12/2006 13:24:00,18/12/2006,13:24:00,1.768,0.116,243.08,7.2,0,2,18.0
18/12/2006 13:30:00,18/12/2006,13:30:00,1.732,0.108,241.41,7.2,0,1,17.0
18/12/2006 13:36:00,18/12/2006,13:36:00,1.634,0.082,241.18,6.8,0,1,18.0
18/12/2006 13:42:00,18/12/2006,13:42:00,1.714,0.094,241.26,7,0,0,18.0
18/12/2006 13:48:00,18/12/2006,13:48:00,1.696,0.09,240.32,7,0,0,17.0
18/12/2006 13:54:00,18/12/2006,13:54:00,1.69,0.064,241.05,7,0,0,18.0
18/12/2006 14:00:00,18/12/2006,14:00:00,0.408,0.082,243.35,1.6,0,0,0.0
18/12/2006 14:06:00,18/12/2006,14:06:00,1.398,0,240.95,5.8,0,0,18.0
18/12/2006 14:12:00,18/12/2006,14:12:00,1.606,0,240.97,6.6,0,0,18.0
18/12/2006 14:18:00,18/12/2006,14:18:00,1.718,0.092,242.05,7,0,0,18.0
18/12/2006 14:24:00,18/12/2006,14:24:00,1.87,0.088,240.07,7.8,0,0,17.0
18/12/2006 14:30:00,18/12/2006,14:30:00,1.794,0,241.64,7.4,0,0,18.0
18/12/2006 14:36:00,18/12/2006,14:36:00,1.888,0.068,243.25,7.6,0,0,19.0
18/12/2006 14:42:00,18/12/2006,14:42:00,1.858,0,243.88,7.6,0,0,19.0
18/12/2006 14:48:00,18/12/2006,14:48:00,1.812,0,243.45,7.4,0,0,18.0
18/12/2006 14:54:00,18/12/2006,14:54:00,1.934,0.104,244.09,7.8,0,0,19.0
18/12/2006 15:00:00,18/12/2006,15:00:00,1.888,0.092,241.39,7.8,0,0,18.0
18/12/2006 15:06:00,18/12/2006,15:06:00,1.888,0.094,241.97,7.8,0,0,18.0
18/12/2006 15:12:00,18/12/2006,15:12:00,1.71,0,242.6,7,0,0,18.0
18/12/2006 15:18:00,18/12/2006,15:18:00,1.7,0.072,242.64,7,0,0,18.0
18/12/2006 15:24:00,18/12/2006,15:24:00,1.626,0,242.37,6.6,0,0,17.0
18/12/2006 15:30:00,18/12/2006,15:30:00,1.926,0.138,241.4,8,0,1,18.0
18/12/2006 15:36:00,18/12/2006,15:36:00,1.808,0.234,243.1,7.4,0,1,18.0
18/12/2006 15:42:00,18/12/2006,15:42:00,1.808,0.238,243.41,7.4,0,2,18.0
18/12/2006 15:48:00,18/12/2006,15:48:00,1.684,0.092,241.93,6.8,0,1,18.0
18/12/2006 15:54:00,18/12/2006,15:54:00,1.71,0.078,243.06,7,0,0,18.0
18/12/2006 16:00:00,18/12/2006,16:00:00,1.68,0.074,241.86,6.8,0,0,18.0
18/12/2006 16:06:00,18/12/2006,16:06:00,1.608,0,241.61,6.6,0,0,18.0
18/12/2006 16:12:00,18/12/2006,16:12:00,1.742,0.098,243.34,7,0,0,18.0
18/12/2006 16:18:00,18/12/2006,16:18:00,1.722,0.112,243.16,7,0,0,18.0
18/12/2006 16:24:00,18/12/2006,16:24:00,1.648,0,244.22,6.6,0,0,18.0
18/12/2006 16:30:00,18/12/2006,16:30:00,1.638,0,244.02,6.6,0,0,18.0
18/12/2006 16:36:00,18/12/2006,16:36:00,2.536,0.578,241.32,11,0,0,18.0
18/12/2006 16:42:00,18/12/2006,16:42:00,1.628,0,242.2,6.6,0,0,18.0
18/12/2006 16:48:00,18/12/2006,16:48:00,2.682,0.636,241.56,11.6,0,0,18.0
18/12/2006 16:54:00,18/12/2006,16:54:00,1.748,0.108,242.07,7.2,0,0,18.0
18/12/2006 17:00:00,18/12/2006,17:00:00,1.946,0.088,239.07,8,0,0,17.0
18/12/2006 17:06:00,18/12/2006,17:06:00,1.732,0,238.26,7.2,0,0,18.0
18/12/2006 17:12:00,18/12/2006,17:12:00,1.934,0,239.33,8,0,0,18.0
18/12/2006 17:18:00,18/12/2006,17:18:00,2.908,0.058,237.87,12.2,0,0,17.0
18/12/2006 17:24:00,18/12/2006,17:24:00,1.956,0,239.57,8,0,0,18.0
18/12/2006 17:30:00,18/12/2006,17:30:00,2.186,0.21,238.18,9.2,0,0,18.0
18/12/2006 17:36:00,18/12/2006,17:36:00,1.984,0.086,239.31,8.2,0,0,17.0
18/12/2006 17:42:00,18/12/2006,17:42:00,1.89,0,238.85,7.8,0,0,18.0
18/12/2006 17:48:00,18/12/2006,17:48:00,1.818,0.078,238.54,7.6,0,1,18.0
18/12/2006 17:54:00,18/12/2006,17:54:00,2.604,0.178,238.02,10.8,0,2,17.0
18/12/2006 18:00:00,18/12/2006,18:00:00,2.786,0.178,237.25,11.8,0,2,17.0
18/12/2006 18:06:00,18/12/2006,18:06:00,2.604,0.202,237.33,11,0,1,17.0
18/12/2006 18:12:00,18/12/2006,18:12:00,2.782,0.076,235.87,11.8,0,0,17.0
18/12/2006 18:18:00,18/12/2006,18:18:00,2.58,0,233.95,11,0,0,17.0
18/12/2006 18:24:00,18/12/2006,18:24:00,2.464,0,236.9,10.4,0,0,17.0
18/12/2006 18:30:00,18/12/2006,18:30:00,1.696,0.048,236.88,7,0,0,17.0
18/12/2006 18:36:00,18/12/2006,18:36:00,2.228,0.056,237.48,9.4,0,0,17.0
18/12/2006 18:42:00,18/12/2006,18:42:00,2.258,0.088,238.19,9.4,0,0,17.0
18/12/2006 18:48:00,18/12/2006,18:48:00,2.74,0.078,236.89,11.6,0,0,17.0
18/12/2006 18:54:00,18/12/2006,18:54:00,2.562,0.084,235.95,10.8,0,0,17.0
18/12/2006 19:00:00,18/12/2006,19:00:00,1.456,0,237.09,6,0,0,0.0
18/12/2006 19:06:00,18/12/2006,19:06:00,1.464,0,237.98,6,0,0,0.0
18/12/2006 19:12:00,18/12/2006,19:12:00,1.71,0,238.09,7.2,0,0,0.0
18/12/2006 19:18:00,18/12/2006,19:18:00,2.154,0.212,235.98,9,0,0,0.0
18/12/2006 19:24:00,18/12/2006,19:24:00,4.58,0.39,232.51,19.6,0,37,0.0
18/12/2006 19:30:00,18/12/2006,19:30:00,5.436,0.408,230.94,23.8,0,36,0.0
18/12/2006 19:36:00,18/12/2006,19:36:00,4.012,0.478,234.29,17.2,0,1,0.0
18/12/2006 19:42:00,18/12/2006,19:42:00,1.744,0.162,236.49,7.4,0,1,0.0
18/12/2006 19:48:00,18/12/2006,19:48:00,1.746,0.128,235.4,7.4,0,1,0.0
18/12/2006 19:54:00,18/12/2006,19:54:00,1.848,0.182,236.22,7.8,0,4,0.0
18/12/2006 20:00:00,18/12/2006,20:00:00,1.616,0.234,236.17,6.8,0,1,0.0
18/12/2006 20:06:00,18/12/2006,20:06:00,1.648,0.306,236.77,7,0,1,0.0
18/12/2006 20:12:00,18/12/2006,20:12:00,2.722,0.212,235.34,11.8,0,1,4.0
18/12/2006 20:18:00,18/12/2006,20:18:00,3.7,0.058,233.87,16,0,1,16.0
18/12/2006 20:24:00,18/12/2006,20:24:00,3.312,0.056,235.38,14,0,0,17.0
18/12/2006 20:30:00,18/12/2006,20:30:00,3.204,0.056,233.57,13.6,0,0,17.0
18/12/2006 20:36:00,18/12/2006,20:36:00,3.454,0.062,232.88,14.8,0,0,17.0
18/12/2006 20:42:00,18/12/2006,20:42:00,3.418,0.122,231.19,14.8,0,0,17.0
18/12/2006 20:48:00,18/12/2006,20:48:00,3.348,0.15,234.54,14.2,0,0,17.0
18/12/2006 20:54:00,18/12/2006,20:54:00,3.312,0.064,235.65,14.2,0,0,17.0
18/12/2006 21:00:00,18/12/2006,21:00:00,3.274,0.076,233.67,14,0,0,17.0
18/12/2006 21:06:00,18/12/2006,21:06:00,3.288,0.078,234.56,14,0,0,17.0
18/12/2006 21:12:00,18/12/2006,21:12:00,3.336,0.076,236.18,14.2,0,0,17.0
18/12/2006 21:18:00,18/12/2006,21:18:00,1.958,0.062,238.21,8.4,0,0,0.0
18/12/2006 21:24:00,18/12/2006,21:24:00,2.024,0.178,237.68,8.6,0,0,0.0
18/12/2006 21:30:00,18/12/2006,21:30:00,1.974,0.072,235.79,8.6,0,0,0.0
18/12/2006 21:36:00,18/12/2006,21:36:00,1.87,0.046,239.44,8,0,0,0.0
18/12/2006 21:42:00,18/12/2006,21:42:00,1.782,0,237.82,7.6,0,0,0.0
18/12/2006 21:48:00,18/12/2006,21:48:00,1.654,0,238.92,7,0,0,0.0
18/12/2006 21:54:00,18/12/2006,21:54:00,1.488,0.046,240.28,6.2,0,0,0.0
18/12/2006 22:00:00,18/12/2006,22:00:00,1.556,0.16,237.72,6.6,0,0,0.0
18/12/2006 22:06:00,18/12/2006,22:06:00,1.492,0.188,238.51,6.4,0,0,0.0
18/12/2006 22:12:00,18/12/2006,22:12:00,1.37,0,238.98,5.8,0,0,0.0
18/12/2006 22:18:00,18/12/2006,22:18:00,1.404,0.068,239.61,5.8,0,1,0.0
18/12/2006 22:24:00,18/12/2006,22:24:00,1.412,0.076,241.7,5.8,0,2,0.0
18/12/2006 22:30:00,18/12/2006,22:30:00,1.404,0.078,242.24,5.8,0,2,0.0
18/12/2006 22:36:00,18/12/2006,22:36:00,1.496,0.21,241.25,6.2,0,1,0.0
18/12/2006 22:42:00,18/12/2006,22:42:00,1.42,0.224,242.12,5.8,0,0,0.0
18/12/2006 22:48:00,18/12/2006,22:48:00,3.332,0.192,239.33,13.8,0,37,0.0
18/12/2006 22:54:00,18/12/2006,22:54:00,2.516,0,239.66,10.4,0,36,0.0
18/12/2006 23:00:00,18/12/2006,23:00:00,2.502,0,239.2,10.4,0,36,0.0
18/12/2006 23:06:00,18/12/2006,23:06:00,1.636,0,241.77,7,0,20,0.0
18/12/2006 23:12:00,18/12/2006,23:12:00,1.818,0.22,243.75,7.8,0,22,0.0
18/12/2006 23:18:00,18/12/2006,23:18:00,2.284,0.208,242.35,9.6,0,30,0.0
18/12/2006 23:24:00,18/12/2006,23:24:00,2.368,0.216,242.01,10,0,34,0.0
18/12/2006 23:30:00,18/12/2006,23:30:00,1.254,0.05,243.63,5,0,17,0.0
18/12/2006 23:36:00,18/12/2006,23:36:00,1.812,0,243.62,8.4,0,25,0.0
18/12/2006 23:42:00,18/12/2006,23:42:00,0.558,0.054,245.09,3,0,7,0.0
18/12/2006 23:48:00,18/12/2006,23:48:00,0.534,0.172,244.55,2.4,0,3,0.0
18/12/2006 23:54:00,18/12/2006,23:54:00,0.426,0.25,242.79,2,0,2,0.0
19/12/2006 0:00:00,19/12/2006,0:00:00,0.414,0.242,241.19,2,0,1,0.0
19/12/2006 0:06:00,19/12/2006,0:06:00,0.39,0.218,242.6,1.8,0,1,0.0
19/12/2006 0:12:00,19/12/2006,0:12:00,0.314,0.112,242.93,1.4,0,1,0.0
19/12/2006 0:18:00,19/12/2006,0:18:00,0.242,0,244.63,1,0,0,0.0
19/12/2006 0:24:00,19/12/2006,0:24:00,0.26,0,243.93,1.2,0,0,0.0
19/12/2006 0:30:00,19/12/2006,0:30:00,0.362,0.132,243.61,1.6,0,0,0.0
19/12/2006 0:36:00,19/12/2006,0:36:00,1.428,0.112,240.88,5.8,0,1,18.0
19/12/2006 0:42:00,19/12/2006,0:42:00,1.382,0,240.49,5.8,0,1,18.0
19/12/2006 0:48:00,19/12/2006,0:48:00,1.408,0.086,241.98,5.8,0,1,18.0
19/12/2006 0:54:00,19/12/2006,0:54:00,1.488,0,239.13,6.2,0,3,18.0
19/12/2006 1:00:00,19/12/2006,1:00:00,1.292,0,239.71,5.4,0,0,18.0
19/12/2006 1:06:00,19/12/2006,1:06:00,0.342,0.116,240.53,1.6,0,0,0.0
19/12/2006 1:12:00,19/12/2006,1:12:00,0.334,0.12,241.1,1.4,0,0,0.0
19/12/2006 1:18:00,19/12/2006,1:18:00,0.298,0.052,242.42,1.4,0,1,0.0
19/12/2006 1:24:00,19/12/2006,1:24:00,0.334,0.096,241.2,1.4,0,1,0.0
19/12/2006 1:30:00,19/12/2006,1:30:00,0.332,0.1,242.32,1.4,0,1,0.0
19/12/2006 1:36:00,19/12/2006,1:36:00,0.26,0,242.67,1.2,0,0,0.0
19/12/2006 1:42:00,19/12/2006,1:42:00,0.258,0,241.94,1.2,0,0,0.0
